tem,inion,fate
950.0,0.0126602478992343,0.0075857681339913
952.0,0.0126336507397821,0.0083918846338626
954.0,0.0126071650988182,0.0092763493074465
956.0,0.0125807902764357,0.0102458365771641
958.0,0.0125545255785726,0.0113074064498133
960.0,0.0125283703169506,0.0124686133743355
962.0,0.0125023238090151,0.0137374742519534
964.0,0.0124763853778761,0.0151224913672552
966.0,0.012450554352249,0.0166326698392699
968.0,0.0124248300663973,0.0182775262174555
970.0,0.0123992118600748,0.0200671064743383
972.0,0.0123736990784697,0.0220119979827196
974.0,0.0123482910721484,0.0241233432603758
976.0,0.0123229871970006,0.0264128550626387
978.0,0.0122977868141846,0.0288928292946355
980.0,0.012272689290074,0.0315761675411495
982.0,0.0122476939962042,0.0344763859068744
984.0,0.0122228003092201,0.0376076416790625
986.0,0.0121980076108241,0.0409847536000408
988.0,0.0121733152877253,0.0446232241290908
990.0,0.0121487227315884,0.0485392691373411
992.0,0.0121242293389844,0.0527498470407825
994.0,0.0120998345113406,0.057272690452189
996.0,0.0120755376548921,0.0621263471436463
998.0,0.0120513381806338,0.0673302155897344
1000.0,0.0120272355042726,0.072904590428021
1002.0,0.0120032290461802,0.0788707174922444
1004.0,0.0119793182313472,0.0852508271172863
1006.0,0.0119555024893365,0.0920682033916063
1008.0,0.0119317812542386,0.0993472262754771
1010.0,0.0119081539646263,0.1071134374552515
1012.0,0.0118846200635104,0.1153936039351155
1014.0,0.0118611789982964,0.1242157729728146
1016.0,0.0118378302207407,0.1336093453841585
1018.0,0.0118145731869082,0.1436051347670185
1020.0,0.01179140735713,0.1542354450343418
1022.0,0.0117683321959614,0.1655341217889072
1024.0,0.0117453471721412,0.177536642432842
1026.0,0.0117224517585502,0.1902801707161054
1028.0,0.0116996454321717,0.2038036264646534
1030.0,0.011676927674051,0.2181477673750612
1032.0,0.0116542979692563,0.2333552469467419
1034.0,0.01163175580684,0.2494706854688951
1036.0,0.0116093006797998,0.2665407441691282
1038.0,0.011586932085041,0.2846141867690089
1040.0,0.011564649523339,0.3037419539048645
1042.0,0.0115424524993019,0.3239772233726637
1044.0,0.0115203405213339,0.3453754816786121
1046.0,0.011498313101599,0.3679945806962792
1048.0,0.0114763697559853,0.3918948099115686
1050.0,0.0114545100040691,0.4171389558676325
1052.0,0.0114327333690804,0.4437923646932393
1054.0,0.0114110393778677,0.4719229918471491
1056.0,0.0113894275608642,0.5016014678189268
1058.0,0.0113678974520535,0.5329011565924358
1060.0,0.0113464485889364,0.5658981926329187
1062.0,0.0113250805124977,0.6006715418445558
1064.0,0.0113037927671734,0.6373030400928444
1066.0,0.0112825849008185,0.6758774332211309
1068.0,0.0112614564646747,0.7164824187957941
1070.0,0.0112404070133388,0.759208664162618
1072.0,0.0112194361047319,0.8041498453561536
1074.0,0.0111985433000676,0.8514026518638764
1076.0,0.0111777281638221,0.9010667987465782
1078.0,0.0111569902637037,0.953245036200024
1080.0,0.0111363291706227,1.008043125841178
1082.0,0.0111157444586622,1.065569840986002
1084.0,0.0110952357050485,1.1259369200977176
1086.0,0.0110748024901221,1.189259043212626
1088.0,0.0110544443973093,1.255653763836892
1090.0,0.0110341610130941,1.3252414530351593
1092.0,0.0110139519269895,1.398145210206418
1094.0,0.0109938167315106,1.4744907725340246
1096.0,0.0109737550221465,1.5544063995420745
1098.0,0.0109537663973338,1.6380227458561054
1100.0,0.0109338504584296,1.7254727027498329
1102.0,0.0109140068096847,1.816891252109428
1104.0,0.0108942350582179,1.9124152600494964
1106.0,0.0108745348139896,2.0121832828862325
1108.0,0.0108549056897767,2.1163353288299915
1110.0,0.0108353473011464,2.225012620671214
1112.0,0.0108158592664321,2.3383573295306794
1114.0,0.0107964412067079,2.45651226271534
1116.0,0.0107770927457639,2.5796205653772635
1118.0,0.0107578135100828,2.707825381895752
1120.0,0.0107386031288148,2.841269488973227
1122.0,0.0107194612337545,2.980094925319962
1124.0,0.0107003874593172,3.124442594713596
1126.0,0.0106813814425156,3.2744518144808485
1128.0,0.0106624428229367,3.430259927671344
1130.0,0.0106435712427191,3.592001774928941
1132.0,0.0106247663465305,3.759809272404976
1134.0,0.0106060277815455,3.933810904466848
1136.0,0.010587355197423,4.114131225597204
1138.0,0.0105687482462852,4.300890308172045
1140.0,0.0105502065826952,4.494203261306544
1142.0,0.0105317298636362,4.694179694646576
1144.0,0.01051331774849,4.90092315980295
1146.0,0.0104949698990162,5.114530635838294
1148.0,0.0104766859793315,5.33509199712883
1150.0,0.0104584656558892,5.56268950148887
