tem,inion,fate
1058.0,0.0113678974520535,0.642576409235502
1060.0,0.0113464485889364,0.693632494134025
1062.0,0.0113250805124977,0.7479959421452173
1064.0,0.0113037927671734,0.805819623417598
1066.0,0.0112825849008185,0.867259803776256
1068.0,0.0112614564646747,0.932476076312607
1070.0,0.0112404070133388,1.0016312558829357
1072.0,0.0112194361047319,1.074891259099011
1074.0,0.0111985433000676,1.1524249679966714
1076.0,0.0111777281638221,1.2344040032953585
1078.0,0.0111569902637037,1.3210026001743425
1080.0,0.0111363291706227,1.4123972676511296
1082.0,0.0111157444586622,1.5087665269936967
1084.0,0.0110952357050485,1.61029058896249
1086.0,0.0110748024901221,1.7171509309057975
1088.0,0.0110544443973093,1.829529924333318
1090.0,0.0110341610130941,1.9476103095727133
1092.0,0.0110139519269895,2.0715746679572136
1094.0,0.0109938167315106,2.2016048447642995
1096.0,0.0109737550221465,2.337881377943267
1098.0,0.0109537663973338,2.480582743135656
1100.0,0.0109338504584296,2.629884718382547
1102.0,0.0109140068096847,2.78595956845068
1104.0,0.0108942350582179,2.948975310148437
1106.0,0.0108745348139896,3.1190948987832274
1108.0,0.0108549056897767,3.296475305214711
1110.0,0.0108353473011464,3.481266741943902
1112.0,0.0108158592664321,3.6736117748543786
1114.0,0.0107964412067079,3.873644405628304
1116.0,0.0107770927457639,4.081489242507008
1118.0,0.0107578135100828,4.297260573195242
1120.0,0.0107386031288148,4.521061584846376
1122.0,0.0107194612337545,4.752983494518293
1124.0,0.0107003874593172,4.993104743420163
1126.0,0.0106813814425156,5.241490318229798
1128.0,0.0106624428229367,5.4981909739721
1130.0,0.0106435712427191,5.763242650142323
1132.0,0.0106247663465305,6.036665878192248
1134.0,0.0106060277815455,6.31846527937515
1136.0,0.010587355197423,6.608629144989643
1138.0,0.0105687482462852,6.907129115728324
1140.0,0.0105502065826952,7.213919920892858
1142.0,0.0105317298636362,7.528939246366789
1144.0,0.01051331774849,7.8521076629966755
1146.0,0.0104949698990162,8.183328688595223
